timestamp,open,high,low,close,volume
1704242700,4523.35,4523.64,4519.71,4519.71,1705
1704243000,4519.71,4521.87,4516.93,4521.87,1636
1704243300,4521.87,4522.27,4520.5,4521.14,905
1704243600,4521.14,4521.54,4520.27,4520.27,775
1704243900,4520.27,4521.22,4519.81,4519.81,1432
1704244200,4519.81,4520.86,4519.31,4519.86,754
1704244500,4519.86,4521.29,4517.21,4521.29,184
1704244800,4521.29,4523.6,4518.72,4518.72,582
1704245100,4518.72,4519.56,4515.2,4519.34,1512
1704245400,4519.34,4522.82,4517.74,4518.1,1448
1704245700,4518.1,4520.08,4516.95,4516.95,1782
1704246000,4516.95,4518.92,4516.21,4518.86,1033
1704246300,4518.86,4520.21,4515.16,4519.12,595
1704246600,4519.12,4521.66,4518.11,4521.66,693
1704246900,4521.66,4522.05,4520.93,4521.26,964
1704247200,4521.26,4522.65,4517.49,4521.43,1198
1704247500,4521.43,4522.77,4520.92,4521.62,389
1704247800,4521.62,4523.93,4520.47,4520.47,1350
1704248100,4520.47,4521.23,4518.38,4519.62,1504
1704248400,4519.62,4520.85,4519.54,4520.85,642
1704248700,4520.85,4521.24,4519.91,4519.91,2373
1704249000,4519.91,4523.2,4518.36,4519.28,2063
1704249300,4519.28,4520.23,4517.71,4517.71,1922
1704249600,4517.71,4518.35,4515.8,4516.91,2782
1704249900,4516.91,4517.56,4516.39,4517.56,2251
1704250200,4517.56,4518.54,4514.28,4514.28,1779
1704250500,4514.28,4514.57,4513.97,4514.57,2136
1704250800,4514.57,4517.46,4513.83,4517.46,2628
1704251100,4517.46,4517.9,4516.09,4516.09,2435
1704251400,4516.09,4519.41,4515.14,4515.14,2509
1704251700,4515.14,4516.91,4515.05,4515.46,2158
1704252000,4515.46,4516.91,4512.38,4516.91,1521
1704252300,4516.91,4517.84,4516.47,4516.47,1208
1704252600,4516.47,4519.39,4514.94,4515.27,1433
1704252900,4515.27,4516.63,4513.8,4516.53,1470
1704253200,4516.53,4518.82,4515.4,4515.4,1002
1704253500,4515.4,4515.67,4513.65,4513.65,1147
1704253800,4513.65,4515.91,4512.83,4514.59,1896
1704254100,4514.59,4514.93,4514.38,4514.93,1407
1704254400,4514.93,4516.38,4514.77,4515.19,1224
1704254700,4515.19,4515.36,4514.38,4515.11,1026
1704255000,4515.11,4515.5,4514.5,4514.91,1089
1704255300,4514.91,4518.74,4513.86,4515.73,1412
1704255600,4515.73,4516.6,4512.37,4516.03,1873
1704255900,4516.03,4517.25,4514.69,4516.72,839
1704256200,4516.72,4517.34,4515.2,4515.2,1346
1704256500,4515.2,4515.59,4514.26,4515.46,1107
1704256800,4515.46,4521.06,4513.13,4513.24,1705
1704257100,4513.24,4515.55,4512.95,4514.59,736
1704257400,4514.59,4514.83,4513.55,4513.55,1548
1704257700,4513.55,4514.43,4512.63,4514.43,866
1704258000,4514.43,4514.97,4513.1,4514.75,701
1704258300,4514.75,4515.2,4512.61,4514.05,1064
1704258600,4514.05,4519.49,4512.39,4514.05,886
1704258900,4514.05,4515.62,4512.81,4515.62,1768
1704259200,4515.62,4518.9,4513.9,4513.9,1929
1704259500,4513.9,4515.39,4510.96,4513.45,824
1704259800,4513.45,4514.8,4513.1,4513.34,2007
1704260100,4513.34,4514.23,4511.89,4513.45,1036
1704260400,4513.45,4513.83,4511.92,4513.42,1077
1704260700,4513.42,4513.53,4510.86,4510.86,1130
1704261000,4510.86,4512.55,4510.31,4510.31,1102
1704261300,4510.31,4512.79,4508.45,4512.79,1478
1704261600,4512.79,4513.14,4512.2,4512.56,1112
1704261900,4512.56,4513.54,4511.03,4513.54,1433
1704262200,4513.54,4515.55,4512.42,4514.2,1253
1704262500,4514.2,4514.65,4513.29,4513.65,1110
1704262800,4513.65,4515.06,4511.91,4511.91,1551
1704263100,4511.91,4513.45,4511.84,4512.08,673
1704263400,4512.08,4513.64,4511.67,4512.71,1065
1704263700,4512.71,4513.98,4512.39,4513.98,1410
1704264000,4513.98,4515.61,4513.25,4515.14,1219
1704264300,4515.14,4516.47,4515.0,4515.98,1713
1704264600,4515.98,4518.96,4515.22,4516.23,1658
1704264900,4516.23,4518.52,4515.35,4515.35,779
1704265200,4515.35,4516.83,4514.49,4516.83,855
1704265500,4516.83,4517.54,4516.26,4516.77,1240
1704265800,4516.77,4519.13,4515.88,4518.05,1420
1704266100,4518.05,4521.24,4514.97,4514.97,1426
1704266400,4514.97,4515.52,4514.15,4515.29,1094
1704266700,4515.29,4515.59,4513.56,4513.56,1466
1704267000,4513.56,4514.35,4511.87,4514.35,623
1704267300,4514.35,4514.71,4512.83,4512.83,1081
1704267600,4512.83,4516.68,4512.15,4512.48,1008
1704267900,4512.48,4515.5,4511.19,4512.08,2048
1704268200,4512.08,4513.28,4510.89,4513.28,838
1704268500,4513.28,4513.91,4510.82,4510.82,593
1704268800,4510.82,4511.07,4508.57,4509.91,914
1704269100,4509.91,4510.54,4509.47,4510.01,1321
1704269400,4510.01,4511.61,4505.63,4511.61,1464
1704269700,4511.61,4514.3,4511.36,4512.69,1842
1704270000,4512.69,4513.61,4511.28,4511.28,1055
1704270300,4511.28,4513.73,4508.76,4513.73,1355
1704270600,4513.73,4516.27,4513.14,4514.48,1122
1704270900,4514.48,4520.71,4514.0,4515.94,1021
1704271200,4515.94,4519.11,4515.73,4515.95,1642
1704271500,4515.95,4516.6,4513.55,4513.55,1862
1704271800,4513.55,4514.19,4510.21,4510.21,1330
1704272100,4510.21,4511.81,4510.18,4510.31,2496
1704272400,4510.31,4512.93,4510.14,4512.93,2327
1704272700,4512.93,4515.69,4512.93,4515.69,2293
1704273000,4515.69,4516.79,4515.17,4516.72,2308
1704273300,4516.72,4516.93,4515.82,4516.61,2828
1704273600,4516.61,4517.27,4515.93,4515.93,2203
1704273900,4515.93,4517.26,4515.48,4515.84,2832
1704274200,4515.84,4516.59,4515.47,4515.53,1307
1704274500,4515.53,4516.43,4512.71,4515.34,2367
1704274800,4515.34,4515.98,4514.99,4515.35,2024
1704275100,4515.35,4515.54,4513.51,4513.51,2141
1704275400,4513.51,4515.03,4509.94,4514.71,1254
1704275700,4514.71,4514.73,4514.14,4514.23,763
1704276000,4514.23,4517.62,4513.68,4517.62,1186
1704276300,4517.62,4520.15,4517.4,4520.15,1550
1704276600,4520.15,4522.06,4519.17,4521.19,383
1704276900,4521.19,4523.85,4519.82,4523.85,1211
1704277200,4523.85,4525.22,4523.44,4523.78,1129
1704277500,4523.78,4524.95,4523.22,4524.35,909
1704277800,4524.35,4525.09,4523.81,4524.11,1028
1704278100,4524.11,4528.28,4523.54,4528.28,1149
1704278400,4528.28,4530.13,4522.86,4526.71,1345
1704278700,4526.71,4526.97,4525.97,4526.85,824
1704279000,4526.85,4529.14,4522.13,4525.29,803
1704279300,4525.29,4525.89,4524.08,4525.03,955
1704279600,4525.03,4525.37,4523.15,4523.59,1527
1704279900,4523.59,4524.88,4521.4,4523.58,967
1704280200,4523.58,4524.91,4521.63,4524.91,1043
1704280500,4524.91,4528.03,4523.71,4526.19,1398
1704280800,4526.19,4528.13,4526.06,4528.13,1266
1704281100,4528.13,4528.93,4527.87,4528.93,1110
1704281400,4528.93,4529.18,4526.99,4526.99,1105
1704281700,4526.99,4527.5,4525.21,4525.21,460
1704282000,4525.21,4525.94,4523.07,4523.07,1038
1704282300,4523.07,4524.71,4522.36,4522.36,1110
1704282600,4522.36,4522.97,4521.2,4522.89,1991
1704282900,4522.89,4524.11,4521.75,4521.75,949
1704283200,4521.75,4523.75,4520.14,4521.16,1532
1704283500,4521.16,4522.99,4520.7,4522.99,663
1704283800,4522.99,4523.49,4522.78,4523.46,1244
1704284100,4523.46,4525.0,4521.93,4521.93,840
1704284400,4521.93,4522.57,4519.25,4519.25,1600
1704284700,4519.25,4520.68,4518.47,4519.86,1226
1704285000,4519.86,4522.94,4518.85,4519.58,875
1704285300,4519.58,4519.7,4518.01,4519.1,1265
1704285600,4519.1,4520.31,4517.48,4517.57,954
1704285900,4517.57,4519.33,4515.97,4519.33,1826
1704286200,4519.33,4520.09,4518.84,4519.23,1281
1704286500,4519.23,4521.94,4518.46,4520.61,1345
1704286800,4520.61,4521.32,4517.79,4517.79,1233
1704287100,4517.79,4518.66,4516.11,4516.38,1504
1704287400,4516.38,4516.68,4513.84,4513.84,1997
1704287700,4513.84,4516.62,4510.33,4516.62,1640
1704288000,4516.62,4518.36,4516.39,4517.19,974
1704288300,4517.19,4519.71,4516.03,4518.67,1345
1704288600,4518.67,4523.23,4517.49,4521.07,1432
1704288900,4521.07,4521.78,4519.45,4519.45,873
1704289200,4519.45,4521.43,4519.13,4521.43,1647
1704289500,4521.43,4525.2,4519.71,4521.72,1056
1704289800,4521.72,4522.75,4520.93,4520.93,1562
1704290100,4520.93,4522.75,4516.68,4522.75,1391
1704290400,4522.75,4524.15,4519.28,4524.09,1655
1704290700,4524.09,4524.38,4522.34,4522.34,1283
1704291000,4522.34,4522.73,4521.06,4521.06,780
1704291300,4521.06,4523.11,4520.95,4523.11,635
1704291600,4523.11,4524.91,4520.71,4523.16,1133
1704291900,4523.16,4524.15,4522.16,4524.15,864
1704292200,4524.15,4525.36,4523.29,4524.04,1614
1704292500,4524.04,4524.47,4520.65,4520.65,887
1704292800,4520.65,4520.77,4519.57,4519.57,1763
1704293100,4519.57,4521.28,4518.62,4518.62,1620
1704293400,4518.62,4518.87,4516.52,4516.52,1754
1704293700,4516.52,4519.09,4514.81,4518.04,1216
1704294000,4518.04,4519.27,4516.41,4519.27,668
1704294300,4519.27,4522.08,4516.67,4516.67,1478
1704294600,4516.67,4517.46,4516.07,4517.46,1602
1704294900,4517.46,4523.59,4514.67,4517.43,1227
1704295200,4517.43,4519.37,4516.99,4519.37,1699
1704295500,4519.37,4524.07,4518.75,4519.24,2536
1704295800,4519.24,4519.91,4518.37,4519.91,2440
1704296100,4519.91,4521.76,4515.8,4517.26,2221
1704296400,4517.26,4518.32,4515.39,4518.09,2724
1704296700,4518.09,4519.11,4517.58,4519.11,2810
1704297000,4519.11,4520.51,4515.48,4518.33,2685
1704297300,4518.33,4519.65,4517.84,4518.61,2882
1704297600,4518.61,4519.68,4518.1,4518.32,2541
1704297900,4518.32,4520.35,4517.53,4519.1,3044
1704298200,4519.1,4519.75,4517.26,4517.26,2524
1704298500,4517.26,4518.81,4514.2,4514.2,2714
1704298800,4514.2,4515.94,4514.07,4515.94,971
1704299100,4515.94,4517.53,4515.49,4517.53,1380
1704299400,4517.53,4519.76,4517.44,4518.11,494
1704299700,4518.11,4518.91,4517.84,4518.73,804
1704300000,4518.73,4520.04,4517.62,4520.04,2045
1704300300,4520.04,4522.7,4518.57,4521.5,1281
1704300600,4521.5,4523.28,4520.38,4520.53,1523
1704300900,4520.53,4522.19,4519.71,4519.71,662
1704301200,4519.71,4522.56,4519.34,4520.5,1285
1704301500,4520.5,4521.74,4519.83,4520.49,1771
1704301800,4520.49,4521.8,4518.07,4520.5,1752
1704302100,4520.5,4522.65,4520.06,4522.26,1531
1704302400,4522.26,4523.02,4522.24,4522.56,1175
1704302700,4522.56,4522.91,4521.02,4521.02,1478
1704303000,4521.02,4524.29,4519.54,4520.33,1035
1704303300,4520.33,4520.91,4519.15,4519.15,1410
1704303600,4519.15,4522.52,4518.28,4522.52,780
1704303900,4522.52,4528.21,4521.51,4523.28,1034
1704304200,4523.28,4523.74,4522.39,4522.52,1397
1704304500,4522.52,4523.84,4521.47,4521.47,501
1704304800,4521.47,4521.57,4520.67,4520.7,1884
1704305100,4520.7,4521.22,4517.47,4519.32,1552
1704305400,4519.32,4520.68,4516.25,4516.87,773
1704305700,4516.87,4517.9,4515.92,4516.23,936
1704306000,4516.23,4516.94,4516.13,4516.94,985
1704306300,4516.94,4519.17,4516.08,4516.3,942
1704306600,4516.3,4517.8,4515.54,4515.54,1647
1704306900,4515.54,4516.26,4512.84,4515.32,450
1704307200,4515.32,4516.2,4513.83,4515.45,1000
1704307500,4515.45,4516.71,4514.9,4515.86,1542
1704307800,4515.86,4518.09,4515.13,4515.38,957
1704308100,4515.38,4516.07,4514.96,4515.41,966
1704308400,4515.41,4515.43,4513.32,4513.32,1759
1704308700,4513.32,4513.77,4512.55,4512.55,789
1704309000,4512.55,4514.31,4511.99,4514.31,858
1704309300,4514.31,4514.71,4513.14,4513.14,1203
1704309600,4513.14,4516.11,4507.03,4512.48,1503
1704309900,4512.48,4512.61,4509.37,4509.37,1312
1704310200,4509.37,4509.82,4507.75,4509.82,100
1704310500,4509.82,4510.71,4507.99,4507.99,1800
1704310800,4507.99,4508.43,4507.14,4508.01,1444
1704311100,4508.01,4510.49,4506.65,4508.05,1200
1704311400,4508.05,4509.55,4505.97,4509.55,1545
1704311700,4509.55,4510.92,4508.42,4508.42,1245
1704312000,4508.42,4511.78,4507.09,4511.78,1208
1704312300,4511.78,4511.94,4509.39,4509.39,1295
1704312600,4509.39,4510.87,4506.92,4506.92,1840
1704312900,4506.92,4508.51,4500.24,4506.73,1194
1704313200,4506.73,4509.6,4505.14,4505.33,1514
1704313500,4505.33,4506.93,4502.9,4505.53,1178
1704313800,4505.53,4506.71,4502.09,4504.57,1161
1704314100,4504.57,4506.95,4503.95,4503.95,1720
1704314400,4503.95,4504.07,4503.53,4504.05,1373
1704314700,4504.05,4504.75,4501.67,4504.75,1360
1704315000,4504.75,4506.42,4503.22,4506.42,1071
1704315300,4506.42,4510.28,4506.0,4506.81,694
1704315600,4506.81,4507.16,4506.05,4506.19,816
1704315900,4506.19,4506.8,4504.98,4506.8,1215
1704316200,4506.8,4507.02,4505.42,4505.96,925
1704316500,4505.96,4507.76,4504.8,4507.76,862
1704316800,4507.76,4508.55,4507.33,4508.55,794
1704317100,4508.55,4512.1,4507.82,4512.1,1135
1704317400,4512.1,4514.14,4511.93,4512.16,706
1704317700,4512.16,4516.19,4511.21,4511.36,1028
1704318000,4511.36,4512.43,4508.55,4510.93,1316
1704318300,4510.93,4512.26,4507.46,4509.44,1202
1704318600,4509.44,4510.51,4509.15,4509.57,300
1704318900,4509.57,4510.67,4508.84,4509.42,2032
1704319200,4509.42,4509.93,4507.33,4507.33,2146
1704319500,4507.33,4512.5,4504.55,4509.03,2815
1704319800,4509.03,4510.58,4508.22,4510.58,1976
1704320100,4510.58,4511.71,4508.26,4510.34,2302
1704320400,4510.34,4510.37,4508.95,4508.95,2692
1704320700,4508.95,4509.36,4507.87,4508.77,2419
1704321000,4508.77,4509.05,4507.07,4507.07,2273
1704321300,4507.07,4510.55,4506.73,4509.66,3014
1704321600,4509.66,4510.77,4509.12,4510.77,2780
1704321900,4510.77,4512.07,4510.49,4510.49,2643
1704322200,4510.49,4511.59,4509.74,4509.74,1383
1704322500,4509.74,4512.15,4509.25,4512.15,1065
1704322800,4512.15,4513.42,4509.89,4511.39,853
1704323100,4511.39,4512.68,4508.93,4509.84,857
1704323400,4509.84,4511.1,4507.62,4510.76,1333
1704323700,4510.76,4511.55,4510.54,4511.32,1439
1704324000,4511.32,4512.28,4509.31,4512.28,150
1704324300,4512.28,4512.79,4507.19,4507.19,1043
1704324600,4507.19,4508.53,4506.03,4508.53,1662
1704324900,4508.53,4510.33,4505.33,4508.13,1219
1704325200,4508.13,4508.65,4508.02,4508.46,963
1704325500,4508.46,4511.92,4508.21,4508.25,1374
1704325800,4508.25,4510.53,4506.88,4510.21,1815
1704326100,4510.21,4513.43,4503.42,4510.83,852
1704326400,4510.83,4512.51,4502.1,4509.15,100
1704326700,4509.15,4510.95,4509.01,4510.95,909
1704327000,4510.95,4511.22,4508.58,4510.44,1237
1704327300,4510.44,4511.57,4509.84,4510.95,1461
1704327600,4510.95,4513.34,4510.13,4510.67,2047
1704327900,4510.67,4512.85,4510.56,4512.85,326
1704328200,4512.85,4514.6,4512.12,4513.62,992
1704328500,4513.62,4514.13,4511.78,4512.07,1052
1704328800,4512.07,4512.87,4511.48,4512.56,533
1704329100,4512.56,4515.26,4512.35,4515.26,1224
1704329400,4515.26,4515.31,4513.13,4513.13,1285
1704329700,4513.13,4514.7,4512.85,4514.7,1507
1704330000,4514.7,4515.27,4513.13,4513.13,1767
1704330300,4513.13,4514.68,4513.13,4514.68,1251
1704330600,4514.68,4515.67,4514.38,4515.67,1702
1704330900,4515.67,4518.61,4514.67,4518.61,1776
1704331200,4518.61,4519.54,4516.96,4519.39,850
1704331500,4519.39,4519.77,4516.58,4517.47,1203
1704331800,4517.47,4519.79,4517.32,4519.79,1303
1704332100,4519.79,4520.34,4516.49,4520.23,1634
1704332400,4520.23,4522.37,4518.36,4521.93,1506
1704332700,4521.93,4523.42,4518.58,4523.39,1230
1704333000,4523.39,4525.8,4523.28,4524.3,1739
1704333300,4524.3,4526.0,4524.12,4525.8,989
1704333600,4525.8,4527.03,4525.33,4525.71,1310
1704333900,4525.71,4526.39,4523.47,4523.47,721
1704334200,4523.47,4524.63,4520.94,4523.47,1004
1704334500,4523.47,4527.28,4521.57,4523.51,1201
1704334800,4523.51,4524.32,4523.32,4524.26,922
1704335100,4524.26,4524.42,4521.35,4521.96,1006
1704335400,4521.96,4522.5,4521.73,4522.49,785
1704335700,4522.49,4523.14,4522.38,4522.5,1041
1704336000,4522.5,4523.83,4519.98,4521.86,761
1704336300,4521.86,4523.23,4519.77,4523.23,678
1704336600,4523.23,4523.54,4522.35,4523.54,933
1704336900,4523.54,4523.79,4522.74,4522.74,543
1704337200,4522.74,4527.91,4520.65,4524.67,1303
1704337500,4524.67,4525.45,4524.66,4525.37,889
1704337800,4525.37,4526.21,4523.51,4525.81,1590
1704338100,4525.81,4527.44,4525.51,4526.6,1562
1704338400,4526.6,4528.18,4525.97,4528.18,1967
1704338700,4528.18,4529.02,4527.6,4529.02,1651
1704339000,4529.02,4531.61,4528.4,4530.23,1019
1704339300,4530.23,4531.65,4529.58,4531.65,887
1704339600,4531.65,4533.05,4530.98,4532.44,1606
1704339900,4532.44,4533.16,4531.7,4533.16,1956
1704340200,4533.16,4534.27,4530.55,4533.77,808
1704340500,4533.77,4534.42,4532.84,4532.84,938
1704340800,4532.84,4534.4,4532.29,4534.4,1904
1704341100,4534.4,4537.99,4531.85,4531.85,1205
1704341400,4531.85,4531.88,4530.78,4530.78,1157
1704341700,4530.78,4535.2,4529.81,4530.16,794
1704342000,4530.16,4530.8,4529.55,4530.8,1661
1704342300,4530.8,4531.7,4526.58,4531.7,2910
1704342600,4531.7,4534.46,4531.13,4532.45,2740
1704342900,4532.45,4532.92,4531.63,4532.92,1979
1704343200,4532.92,4534.26,4531.39,4531.39,2480
1704343500,4531.39,4533.58,4531.34,4532.16,3009
1704343800,4532.16,4532.86,4530.53,4532.86,1900
1704344100,4532.86,4533.06,4532.14,4532.69,3720
1704344400,4532.69,4533.65,4531.32,4532.69,3251
1704344700,4532.69,4533.94,4532.12,4532.92,2476
1704345000,4532.92,4534.18,4531.33,4531.72,3293
1704345300,4531.72,4533.3,4531.43,4533.01,2573
1704345600,4533.01,4534.63,4531.88,4534.63,1122
1704345900,4534.63,4534.87,4533.91,4534.87,974
1704346200,4534.87,4535.46,4534.73,4535.18,769
1704346500,4535.18,4536.19,4532.94,4536.19,1321
1704346800,4536.19,4537.15,4534.11,4534.11,1275
1704347100,4534.11,4536.56,4532.74,4532.74,1072
1704347400,4532.74,4533.85,4530.53,4533.31,2352
1704347700,4533.31,4537.94,4533.08,4534.99,1074
1704348000,4534.99,4537.04,4534.35,4534.35,1481
1704348300,4534.35,4535.63,4531.54,4534.34,612
1704348600,4534.34,4537.31,4532.74,4535.25,1811
1704348900,4535.25,4537.36,4533.5,4535.67,1033
1704349200,4535.67,4536.96,4534.32,4536.96,1230
1704349500,4536.96,4538.02,4536.92,4538.02,1197
1704349800,4538.02,4541.98,4537.33,4537.33,436
1704350100,4537.33,4538.54,4535.6,4535.6,434
1704350400,4535.6,4537.01,4534.81,4537.01,1735
1704350700,4537.01,4540.07,4535.97,4540.07,217
1704351000,4540.07,4543.67,4538.34,4538.88,1354
1704351300,4538.88,4540.03,4538.41,4540.03,1006
1704351600,4540.03,4542.9,4536.29,4536.29,2121
1704351900,4536.29,4536.91,4534.42,4534.42,1707
1704352200,4534.42,4537.78,4530.29,4534.74,1054
1704352500,4534.74,4535.06,4532.67,4532.67,915
1704352800,4532.67,4533.0,4531.2,4532.64,2015
1704353100,4532.64,4534.26,4531.94,4532.04,1216
